time;temp;press
71.3;884.952780529965;-1192.11881791832
71.4;909.036774503945;-1533.46209557031
71.5;906.478739004346;-1379.35773612306
71.6;924.296586303933;-2342.05057147152
71.7;894.344926430214;-974.093310032505
71.8;920.668592224355;-1599.26024678847
71.9;915.16940947145;-1228.8662998631
72;898.526311884772;-1114.4922758835
72.1;931.824275138825;-1711.1924690724
72.2;918.012160359523;-1703.03137447172
72.3;909.17470374359;-1476.3814249963
72.4;910.785824766932;-1079.79596463969
72.5;903.739702232656;-488.407499973059
72.6;924.461014194874;-1935.95142161941
72.7;890.255204378127;-1201.45965579129
72.8;899.016467985851;-1375.82724408027
72.9;922.357243594313;-1374.5087204268
73;915.500418804233;-1748.42056661822
73.1;892.569786303995;-1359.25169866811
73.2;908.278512764427;-1672.72895030211
73.3;920.985681698813;-1846.85157929617
73.4;908.172179047221;-1935.16789461259
73.5;915.279933957766;-1388.47694660638
73.6;890.355611723477;-836.841734476852
73.7;885.80249486604;-1420.51718890087
73.8;914.067438655262;-1607.30232415603
73.9;909.782751325057;-1887.66308085965
74;898.85026955669;-1172.07675419788
74.1;919.325864305508;-1478.12460570872
74.2;920.005061716811;-1417.71894709391
74.3;900.587185317839;-774.212587385141
74.4;906.638605272507;-1737.01062273916
74.5;890.299532460989;-436.081350831212
74.6;915.24884666896;-1931.17724701319
74.7;895.089361282042;-1110.08775498153
74.8;917.229056951255;-2019.25284864821
74.9;903.035200433621;-934.308305060812
75;911.422623282461;-2115.35421579966
75.1;871.766715655687;-737.589072195158
75.2;905.376031570549;-1890.94613048245
75.3;900.047744721654;-718.503450482933
75.4;915.998196082998;-2095.54075898313
75.5;890.192526666089;-635.599449761808
75.6;914.177329303852;-1652.5945133519
75.7;890.432061444417;-1048.00455917451
75.8;911.199694602543;-1199.7436576969
75.9;918.261061132897;-1069.28796485688
76;888.515994741102;-194.853449100468
76.1;902.269401132788;-1196.26965425096
76.2;899.261335834759;-1089.8683405812
76.3;923.591241443169;-1640.99333965432
76.4;928.00110880492;-1750.7516736621
76.5;890.136893440544;-1247.21659568743
76.6;909.347335562219;-1138.92797331254
76.7;909.359803880516;-2176.44872238365
76.8;914.42477739658;-2195.47556589646
76.9;909.147921854522;-2069.86673641409
77;895.038740466028;-1420.83446502773
77.1;905.574273572746;-1233.84586517665
77.2;908.2762306032;-1464.58223261003
77.3;907.347658046869;-1425.69137264738
77.4;916.032367966529;-1774.81702677378
77.5;916.219132871367;-2145.34580152968
77.6;899.908137389094;-1145.70030515967
77.7;899.93321482978;-603.054227438082
77.8;890.477725093357;-856.880622567254
77.9;919.641065559811;-900.334258516585
78;905.494521774806;-1406.35758130402
78.1;919.743376373848;-1443.43122896779
78.2;897.165704104148;-1956.36557885088
78.3;918.787480426183;-2135.73824352184
78.4;890.963416598569;-653.552082849461
78.5;872.86488861239;-708.357246003255
78.6;903.588027371125;-1681.25654998005
78.7;908.605692093194;-1200.48122472853
78.8;914.139525144905;-1521.53699885588
78.9;896.805020318076;-617.005414951798
79;917.005203611207;-2176.34749649822
79.1;922.020589465404;-1682.23584703666
79.2;902.943406981242;-776.870252679146
79.3;906.045167341325;-1722.06098392267
79.4;915.72698954965;-1421.79892154639
79.5;882.731185661833;-1440.72684337154
79.6;903.758158083806;-2326.88842512459
79.7;927.775343016888;-2102.78445121876
79.8;908.683754242489;-1750.88502154193
79.9;922.546971685567;-1609.00762711515
80;904.698635824471;-1622.14232593836
80.1;903.017935702643;-1533.82380056928
80.2;910.143744845057;-1611.74200757732
80.3;910.786021873197;-1530.65879157759
80.4;900.957662553124;-1179.73962063971
80.5;921.184982333943;-2600.12743704923
80.6;909.035279737472;-1776.70750951986
80.7;927.543936427243;-2257.0353591653
80.8;924.149414870715;-1648.24208591648
80.9;920.146264546218;-2173.82356072183
81;881.145843239138;-1025.18352519624
81.1;915.387030322954;-2096.82187708694
81.2;888.349100162411;-947.159253076937
81.3;903.534907749073;-1359.64264929128
81.4;895.321625190403;-1445.10812132739
81.5;903.293298687706;-1799.76908122539
81.6;891.526269664483;-1525.68364433486
81.7;895.396757267314;-909.943993671022
81.8;905.712404128473;-1915.57364313341
81.9;897.417887479675;-1516.169868893
82;905.962829871242;-1683.03562116312
82.1;893.45099895646;-1831.19218066248
82.2;911.971396571639;-2367.94108597439
82.3;902.720573319157;-1716.17408645831
82.4;908.641562837274;-1094.66472658208
82.5;893.74679866308;-1079.80071073944
82.6;916.000857627968;-1334.19546557758
82.7;891.83088923327;-926.077733923844
82.8;906.592908076874;-1127.21356004543
82.9;927.530988945419;-1888.52300426005
83;894.53236545094;-798.358903187012
83.1;915.710428777447;-2005.54054684236
83.2;901.240118282225;-1417.55837780497
83.3;900.12455194283;-1693.08058836035
83.4;911.462109819927;-2253.03419062304
83.5;909.813132644714;-1744.2291628537
83.6;905.80732664549;-1884.68127002765
83.7;922.949422887605;-1556.49158965244
83.8;928.913088647692;-2309.09732857442
83.9;895.421990609572;-1671.74219262401
84;914.038915195585;-2169.99497869662
84.1;895.44712772562;-1851.8543671936
84.2;896.497637818103;-1590.05778097666
84.3;908.327878859997;-1784.95617208579
84.4;923.639909535471;-2123.29187255134
84.5;898.949190936917;-1067.05316036759
84.6;905.025120355294;-2338.23718925074
84.7;913.85879542275;-1578.99079551852
84.8;910.979270168088;-1955.54682257283
84.9;901.933621341632;-1423.01557753614
85;912.167001229436;-1896.47326501627
85.1;892.479282870841;-1431.41271300206
85.2;890.553451313285;-1657.67003000246
85.3;894.563667163607;-1571.61443885585
85.4;916.954951807535;-1617.87469642131
85.5;920.1789982923;-2515.05615859302
85.6;909.150216070238;-1439.50769694146
85.7;889.127812859266;-1801.9751400555
85.8;908.401791312498;-2329.72812928132
85.9;889.865849947496;-1640.39209678796
86;911.322346430693;-2486.53176560245
86.1;927.903379023427;-2455.26116604089
86.2;892.032436826583;-908.104095613307
86.3;898.901538244316;-1440.91737475895
86.4;901.256015716019;-1418.17166538895
86.5;930.54256097746;-2871.06912334487
86.6;903.74045563279;-1392.19644979167
86.7;910.182687149748;-2229.47058671534
86.8;905.317882339096;-1276.58871847209
86.9;925.752808222102;-2397.83236074928
87;905.397476190127;-2232.19356536937
87.1;899.557515423226;-903.238135045382
87.2;901.776454937685;-1280.41254414586
87.3;912.879888129767;-2466.49171449693
87.4;928.698924262307;-1803.78119152939
87.5;885.393568580823;-117.169807107273
87.6;907.467825828548;-1064.02393475015
87.7;897.81490478751;-1517.81808206961
87.8;903.816126959556;-1015.73802374022
87.9;893.302296434567;-1474.96267272556
88;900.28419374221;-1443.38545572857
88.1;901.001725889475;-1533.73552841939
88.2;900.159607092379;-1700.98460050536
88.3;920.134971034722;-2001.97048283797
88.4;901.553111554328;-1620.78134842607
88.5;904.891340931231;-1951.09867729879
88.6;883.454539788043;-1188.87624536139
88.7;918.500679570952;-2402.10105828533
88.8;900.491280381113;-721.44429509799
88.9;895.262031891896;-1418.43980842023
89;904.562039108252;-1138.63829789078
89.1;924.610529656;-2005.96625799689
89.2;884.776432955464;-1326.65076256931
89.3;916.771964941815;-1730.44566099579
89.4;899.009146508721;-1797.21244914086
89.5;907.062766775997;-1180.90183446138
89.6;899.848546707644;-1381.91892183688
89.7;905.98443870068;-2584.20945334808
89.8;915.31393189972;-1276.43812553938
89.9;906.512905093468;-1416.55096096937
90;903.456158968278;-1305.41639885826
90.1;918.085200931348;-1748.7256192109
90.2;887.927976937221;-1287.38602106989
90.3;889.629270142799;-420.952963253612
90.4;910.80479340044;-1374.0625886736
90.5;914.213095785659;-1356.31050621101
90.6;894.525448149799;-1130.83949858379
90.7;935.658024722365;-2404.46513516408
90.8;901.16406253861;-865.344507679675
90.9;911.687529613;-1657.70054560204
91;900.980256902103;-1423.64855028059
91.1;901.196335383126;-1564.41813112811
91.2;916.691267939958;-1851.89580290121
91.3;893.281088270737;-1082.40078344077
91.4;880.804892769408;-907.364251868422
91.5;897.261116530869;-426.763968910728
91.6;900.355856011036;-1283.38250305827
91.7;903.4157797671;-796.034652757389
91.8;896.753742391797;-795.030074236156
91.9;901.323227112546;-1146.4752582519
92;905.813840449647;-1678.39577259072
92.1;895.925881578518;-1472.11888522632
92.2;916.554295907558;-1343.70786023859
92.3;911.01812731531;-1364.12682477017
92.4;908.488075167648;-1289.20659409315
92.5;937.116069970501;-1616.47815968164
92.6;889.597064723789;-222.120577060342
92.7;911.085040796373;-1069.44814313312
92.8;908.780381469444;-1679.23502439492
92.9;884.694245599557;-698.173372004819
93;907.307873621014;-1922.44552916483
93.1;902.589312657554;-702.64256695284
93.2;935.672205040695;-1947.09621873115
93.3;903.487536208303;-1027.26501311788
93.4;894.510721268081;-948.179277964901
93.5;920.986347593769;-1830.49739791074
93.6;934.531436283642;-2283.41963497972
93.7;904.49106346363;-1664.95635056323
93.8;905.101849273924;-1073.26688406635
93.9;917.02238688103;-2271.12018800676
94;907.061867050272;-1012.917841348
94.1;901.445864824927;-1208.4752189167
94.2;907.961833726695;-1481.59050078654
94.3;895.324606680628;-1474.74379084194
94.4;875.173025898881;-910.085908335943
94.5;901.331648556221;-1095.56025619846
94.6;916.198826548695;-1493.59749455561
94.7;917.978485882592;-2220.54581010617
94.8;926.054097839351;-2057.00097855336
94.9;913.627098638462;-1910.15779355463
95;919.148034731875;-1773.3343299785
95.1;893.138883197698;-1504.65817595339
95.2;898.840910450568;-1299.22288062188
95.3;897.068855299426;-1235.57808072752
95.4;913.66294430159;-1448.82896604207
95.5;897.405711924226;-1819.18960753009
95.6;919.556587904126;-1909.73044474612
95.7;891.826128656785;-877.456189735649
95.8;915.098658488062;-1356.54448462558
95.9;879.41186874531;-914.447720207223
96;906.009622382024;-1319.53475863126
96.1;926.002043591398;-1638.3250676674
96.2;898.01806259458;-1038.75864930802
96.3;914.155611477352;-1757.39265609106
96.4;925.512021355121;-1596.17657173321
96.5;907.465670747718;-1094.44305737874
96.6;910.802292107789;-1666.38198375577
96.7;909.581825924416;-1640.45580239243
96.8;896.564639619885;-1679.9610023482
96.9;904.177982412633;-1593.06938375549
97;908.076313485155;-1734.79349169515
97.1;916.294118615174;-1410.63292206685
97.2;901.346166329284;-1230.94766029387
97.3;919.047396510142;-2162.06775955692
97.4;913.947909275224;-1917.39448034776
97.5;906.930789745991;-1245.66359022019
97.6;908.280849554873;-1309.75364784685
97.7;915.248994511896;-1871.17776360613
97.8;898.837929600124;-2048.16386003657
97.9;905.277140792155;-1680.05447344317
98;927.681181927108;-1724.714477791
98.1;883.802028129734;-733.701195978654
98.2;886.727853483137;-1376.01703506575
98.3;883.909950127354;-70.0128838208511
98.4;894.816429092532;-969.762713630019
98.5;904.135303145481;-2051.85850033821
98.6;915.293790616555;-1416.65188577934
98.7;901.411908674845;-1451.24859603285
98.8;906.43539916;-1710.12121325886
98.9;889.915067212158;-180.037978011592
99;923.047956658386;-1523.32761531149
99.1;913.031854013479;-1442.81278637617
99.2;911.574803671404;-1576.24976851009
99.3;906.730021343043;-1281.05292196866
99.4;919.032420745595;-1755.25849276142
99.5;919.341861649931;-1444.03940574044
99.6;910.446480248538;-1427.66294656531
99.7;925.072408938129;-2735.00177054877
99.8;881.401399682894;-1102.50562056278
99.9;929.438510343614;-2183.73268569279
100;895.068141137675;-1265.84197823717
100.1;898.505888503585;-1046.6510075668
100.2;918.29759561706;-2294.86130817629
100.3;898.196780275682;-839.586728689596
100.4;908.787620608588;-1461.56132387245
100.5;931.402474819048;-2013.41968607871
100.6;895.81992126612;-973.842222952488
100.7;904.739286658795;-1244.91046349854
100.8;921.037081371036;-1426.40582393082
100.9;898.462038503053;-513.417456459912
101;910.073756118743;-1300.69701126757
101.1;893.293111085191;-1217.47216044041
101.2;913.431829971546;-1826.38749078775
101.3;931.616063610885;-2205.74893286244
101.4;929.29032368874;-2151.04386445806
101.5;907.546972251827;-1396.00829043654
101.6;926.466859424632;-1878.28246485147
101.7;899.824016384028;-600.907952893997
101.8;920.756034861021;-1298.31111973836
101.9;885.662793694678;-1105.8801813023
102;900.666389700345;-887.021262686665
102.1;915.571009601881;-1723.3400879411
102.2;918.495004886878;-2133.23073958347
102.3;910.157214796816;-801.573218967414
102.4;897.678293457814;-1519.19672462629
102.5;923.370750657332;-2199.15215733285
102.6;921.672664390868;-2225.86594614725
102.7;909.09390935792;-1485.40233800955
102.8;910.811850697436;-1326.19469847581
102.9;939.170151489318;-2621.34785531503
103;908.984122450937;-1828.25058323788
103.1;900.820667176664;-1442.02138634738
103.2;897.952953471585;-1267.13250561226
103.3;889.126640212176;-1161.45656609417
103.4;921.405623819652;-1607.10869736011
103.5;893.268634011621;-600.692672507658
103.6;898.303741163385;-986.178815211974
103.7;903.380528232315;-851.293344299118
103.8;904.241592736627;-1039.24701038385
103.9;890.973700300208;-932.903592884301
104;916.431170791649;-2426.29659052105
104.1;909.018745080282;-2042.75275864073
104.2;880.240432011338;-929.179250846668
104.3;908.770070619908;-1642.07073122882
104.4;900.755480184532;-1878.38742461172
104.5;920.116003683819;-1490.71495944671
104.6;904.266061102612;-1531.54045407069
104.7;899.058016049793;-1078.08889191923
104.8;895.563585953893;-588.515247096795
104.9;889.726825850144;-1010.87062511508
105;911.971253048498;-1980.1421463673
105.1;900.236361356763;-1071.87994535305
105.2;919.409476176848;-1812.85848593426
105.3;899.379575727061;-1609.70974700858
105.4;914.712443611077;-1929.08300021424
105.5;908.622639089946;-838.438951154816
105.6;906.21810517612;-1777.16874760484
105.7;911.967084939559;-1199.76648875145
105.8;898.029838045246;-1005.76449174578
105.9;907.403109858418;-1964.03899851089
106;903.255881207995;-1150.29604834695
106.1;889.455745201127;-954.03436212036
106.2;918.937084726953;-1966.56289026163
106.3;904.397189651689;-1517.96199935674
106.4;892.858871912209;-863.221510693794
106.5;902.985240010386;-1376.66850308694
106.6;922.874156975484;-1386.41962025082
106.7;908.142773314481;-1464.11307655029
106.8;908.060414145019;-1110.89979465894
106.9;906.757906130223;-1531.87200077408
107;918.743567401631;-1775.08651738291
107.1;888.290094195718;-916.247319125311
107.2;911.928001707026;-1277.49871230116
107.3;882.573205079787;-879.276385557132
107.4;900.589437053672;-1557.51387857519
107.5;905.524872894665;-2104.58089627993
107.6;897.582354344342;-1080.30838794017
107.7;905.913428048306;-1355.75853888496
107.8;909.564127566641;-1330.06299369261
107.9;924.160754016447;-2464.72712147125
108;911.483225492238;-1757.44121683206
108.1;897.344920797451;-1345.94407254696
108.2;904.056083494145;-1071.35517813555
108.3;915.492488842067;-1804.87843306818
108.4;933.344684943781;-2631.41711971394
108.5;919.702861780845;-1861.40554793838
108.6;909.184802910044;-1970.27827910528
108.7;907.085813823145;-2085.59049929777
108.8;910.820943500671;-1088.25963415791
108.9;921.570421783695;-1478.9509682676
109;901.679664891638;-233.087225349542
109.1;889.10224950438;-861.985014430461
109.2;896.234812550816;-961.597123281502
109.3;920.618107955108;-1988.57539313832
109.4;892.498920608937;-427.645929771905
109.5;910.709953450518;-1435.76863107847
109.6;914.028813057177;-1612.40911739675
109.7;922.846928770704;-1822.88903479804
109.8;912.262018070146;-1525.58764173919
109.9;906.571388037597;-1656.40132833488
110;903.902367080012;-1753.94771140045
110.1;885.174181618824;-1078.93453257173
110.2;883.29092435396;-1154.99254874548
110.3;897.658225694645;-1408.32437788373
110.4;907.161819036309;-1728.94626761857
110.5;913.714860115364;-1914.56242903243
110.6;907.939784597683;-1039.12545957131
110.7;898.425666687961;-1351.02412904674
110.8;917.497988404799;-2012.7312281618
110.9;905.024123795048;-955.073498187803
111;903.99207644285;-1361.15371714065
111.1;911.570189777346;-1887.1687057665
111.2;909.528977106291;-1344.62826739874
111.3;912.464080513009;-1423.18491207323
111.4;914.251474844408;-1143.87876556439
111.5;887.979854972589;-697.0210816582
111.6;920.276749147057;-2026.77988449278
111.7;918.048050026823;-2178.90214522387
111.8;919.133253352268;-1694.00273196674
111.9;911.856854683399;-694.962361548516
112;910.350827562421;-2072.43478033528
112.1;911.584119358981;-2237.94098238632
112.2;894.607454336849;-1000.00696887878
112.3;898.129799088594;-867.433134853609
112.4;876.929765412452;-854.940694993738
112.5;919.05543289549;-919.018416814671
112.6;928.480194242984;-2326.42084314534
112.7;893.122796105829;-1440.37194979882
112.8;907.090001764625;-1595.87563741663
112.9;921.713164480047;-1425.96316102375
113;903.592887391089;-1704.97760650403
113.1;911.366578272523;-1445.72578148454
113.2;916.401363200755;-2138.39339702186
113.3;922.688289272447;-1598.59022212384
113.4;919.176512178053;-1079.79173588057
113.5;917.856115095929;-1611.13093270754
113.6;924.668798335383;-2396.98504162814
113.7;908.745042758415;-1151.36192944656
113.8;909.833518332476;-1281.77205660782
113.9;912.79912674798;-1245.20678474686
114;893.127914666302;-742.826681320748
114.1;914.075995834168;-1725.88996950725
114.2;903.832659204527;-1364.3024357294
114.3;911.767566584711;-1727.45057334742
114.4;897.185621347307;-1551.2787144386
114.5;899.751167801555;-1457.61214399361
114.6;910.322118484017;-1206.95592801556
114.7;904.059397807139;-2106.38690944257
114.8;905.036321016232;-1662.42847865414
114.9;912.652847069155;-2037.59517008851
115;892.976882436569;-1418.44272842505
115.1;894.447052580671;-1339.40319286902
115.2;903.341240618638;-2101.25369549447
115.3;899.375784892502;-905.690904895
115.4;898.194472548678;-1492.89837930192
115.5;910.179644712897;-1861.91467349338
115.6;910.568277512785;-1371.24729442198
115.7;911.696119680168;-1548.76309223924
115.8;893.245879313388;-1239.70184407039
115.9;909.430819046849;-2507.11555329311
116;871.962883085989;-611.197635676391
